configuration,model requested,model returned,case,arm,prompt language,draw,replacement,status,outcome,outcome in words,ground,ground in words,reply language,field names,fields in order,reasoning,finish,input tokens,cached tokens,output tokens,reasoning tokens,cost (USD),seconds,started (UTC),response id
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,21,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf Erlass eines summarischen Urteils nach Teil 24 ist abzuweisen, da die Antragsgegner eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargelegt haben. Zwischen den Parteien bestehen wesentliche tatsächliche und rechtliche Streitfragen bezüglich der Wirksamkeit der Kündigung sowie der fristgerechten Ausübung der Verlängerungsoption der Mietvereinbarung. Zudem bringen die Antragsgegner plausible Einwände hinsichtlich der ordnungsgemäßen Erfüllung der Mietzahlungen und der Verweigerung von Bankverbindungsdaten durch die Antragstellerin vor. Darüber hinaus berufen sich die Antragsgegner auf einen erheblichen Gegenanspruch wegen wertsteigernder Umbauarbeiten sowie auf Einwendungen gegen die Höhe der beanspruchten täglichen Nutzungsentschädigung. Diese Streitpunkte lassen sich nicht im summarischen Verfahren entscheiden, sondern bedürfen einer Klärung im Rahmen einer ordentlichen Verhandlung.",completed,8585,0,1860,1625,0.013414,10.86,2026-09-13T19:54:29.008+00:00,d_-marSNJsbinsEPxuutwAo
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,22,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Antragsgegner haben eine Reihe plausibler und verhandlungsfähiger Einwände erhoben, darunter Streitigkeiten über die Rechtmäßigkeit der Vertragsbeendigung, die genaue Höhe der Mietrückstände, die Verweigerung von Bankdaten zur Mietzahlung sowie Gegenansprüche wegen erheblicher Wertverbesserungen am Gebäude. Diese strittigen Tatsachen- und Rechtsfragen können nicht im Wege des summarischen Verfahrens entschieden werden, sondern bedürfen einer umfassenden Beweisaufnahme in einer Hauptverhandlung. Die Antragsgegner verfügen somit über eine realistische Erfolgsaussicht bei der Verteidigung gegen den Anspruch. Die Voraussetzungen für den Erlass eines summarischen Urteils nach Teil 24 liegen daher nicht vor. Der Antrag ist folglich abzuweisen.",completed,8585,0,1323,1126,0.0114,8.44,2026-09-13T19:54:30.471+00:00,ef-matlu6vC90g-NtYnABg
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,23,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf Erlass eines summarischen Urteils ist abzuweisen, da die Antragsgegner eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargetan haben. Zwischen den Parteien bestehen wesentliche tatsächliche Streitfragen bezüglich der Wirksamkeit der Kündigung des Mietvertrags, der rechtzeitigen Ausübung der Verlängerungsoption sowie der ordnungsgemäßen Mietzahlungen auf der Grundlage einer vorherigen gerichtlichen Anordnung. Zudem liegen substanziierte Einwände bezüglich der Höhe der geforderten Beträge und Nutzungsentschädigungen sowie erörterungsfähige Gegenansprüche wegen wertsteigernder Umbauarbeiten vor. Diese komplexen und streitigen Punkte erfordern eine umfassende Beweisaufnahme im Rahmen einer ordentlichen Verhandlung.",completed,8585,0,1604,1405,0.012454,8.933,2026-09-13T19:54:33.422+00:00,e_-mao6IPKufxN8Phu6s8AM
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,24,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Antragsgegner haben bezüglich der Rechtmäßigkeit der Beendigung des Mietverhältnisses, der tatsächlichen Höhe etwaiger Mietrückstände sowie der Angemessenheit des geforderten täglichen Schadensersatzes erörterungsfähige Einwände erhoben. Die genaue Ermittlung der Restschuld unter Berücksichtigung geleisteter Zahlungen und Gutschriften sowie die behaupteten Gegenansprüche wegen Wertverbesserungen erfordern eine vertiefte Beweisaufnahme im Hauptverfahren. Die Antragsgegner verfügen somit über eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung im Sinne von Regel 24.2(1)(a)(ii). Der Antrag auf Erlass eines summarischen Urteils ist daher abzuweisen.",completed,8585,0,1449,1255,0.011872,9.026,2026-09-13T19:54:33.651+00:00,fP-maprxDfilxN8P77nf8Ao
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,25,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagten haben strittige Tatsachen- und Rechtsfragen hinsichtlich der Rechtmäßigkeit der Vertragsbeendigung, der wirksamen Ausübung der Mietvertragsverlängerung, der genauen Abrechnung der Mietrückstände sowie möglicher Gegenansprüche wegen getätigter Investitionen aufgeworfen. Zudem erfordert die Ermittlung des geltend gemachten täglichen Schadensersatzes wegen unrechtmäßigen Eingriffs eine eingehende Beweisaufnahme. Die Beklagten verfügen somit über eine realistische Erfolgsaussicht bei der Verteidigung gegen den Anspruch. Die Voraussetzungen für den Erlass eines summarischen Urteils gemäß Regel 24.2 liegen folglich nicht vor. Der Antrag ist daher abzuweisen.",completed,8585,0,1498,1306,0.012056,8.168,2026-09-13T19:54:35.051+00:00,ff-masPDJKDDvdIPpvvxgAQ
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,26,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf Erlass eines summarischen Urteils ist abzuweisen, da die Antragsgegner eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung haben. Zwischen den Parteien bestehen erhebliche und streitige Tatsachen- sowie Rechtsfragen bezüglich der Rechtmäßigkeit der Vertragsbeendigung bzw. der Ausübung der Verlängerungsoption, der genauen Berechnung der Mietrückstände sowie der Höhe der geforderten täglichen Nutzungsentschädigung. Zudem bringen die Antragsgegner substantiierten Vortrag zu getätigten Investitionen und Gegenforderungen vor, der im Rahmen einer ordentlichen Verhandlung geklärt werden muss. Die Voraussetzungen des Regel 24.2 für einen summarischen Urteilserlass liegen folglich nicht vor.",completed,8585,0,1758,1566,0.013031,11.151,2026-09-13T19:54:35.444+00:00,fv-mat2wC8is28oPz8THyQM
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,27,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Antragsgegner haben eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargetan. Zwischen den Parteien bestehen wesentliche, im Wege einer Beweisaufnahme zu klärende Streitfragen bezüglich der Rechtmäßigkeit der Vertragsbeendigung, der fristgerechten Ausübung des Verlängerungsrechts sowie der genauen Berechnung der angeblichen Mietrückstände. Darüber hinaus erfordern die Behauptungen über verweigerte Kontoverbindungen für Mietzahlungen, vorgenommene Investitionen in das Gebäude und die Höhe des beanspruchten täglichen Schadensersatzes eine eingehende Tatfragenprüfung in einer Verhandlung. Unter diesen Umständen ist der Erlass eines summarischen Urteils nach Teil 24 nicht gerechtfertigt. Der Antrag der Klägerin ist folglich abzuweisen.",completed,8585,0,1640,1437,0.012589,10.348,2026-09-13T19:54:37.457+00:00,gP-matz8Ab7dxs0PmYfe6AQ
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,28,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf Erlass eines summarischen Urteils nach Teil 24 ist abzuweisen, da die Antragsgegner eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargelegt haben. Zwischen den Parteien bestehen erhebliche Tatsachenstreitigkeiten bezüglich der ordnungsgemäßen Mietzahlung nach der bestehenden Gerichtsentscheidung, der Wirksamkeit der Vertragsbeendigung sowie der Höhe der geforderten Zwischengewinne und Schadensersatzansprüche. Zudem haben die Antragsgegner substantiiertes Vorbringen zu Gegenansprüchen für wertsteigernde Arbeiten an der Immobilie geleistet. Diese komplexen Streitfragen und Gegenansprüche erfordern eine eingehende Beweisaufnahme im Rahmen einer Hauptverhandlung. Unter diesen Umständen sind die Voraussetzungen des Regel 24.2(1)(a)(ii) für den Erlass eines summarischen Urteils nicht erfüllt.",completed,8585,0,1997,1774,0.013928,11.517,2026-09-13T19:54:38.957+00:00,gf-maqKIKNmZ28oP58rEiAI
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,29,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Antragsgegner haben eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargelegt. Zwischen den Parteien bestehen erhebliche und streitige Tatsachenfragen bezüglich der Wirksamkeit der Kündigung, der form- und fristgerechten Ausübung des Optionsrechts zur Mietverlängerung sowie der genauen Berechnung der Mietrückstände. Zudem wenden die Antragsgegner substantiiert Gegenansprüche wegen getätigter Investitionen und Werterhöhungen an der Immobilie im Wege der Aufrechnung und Widerklage ein. Diese komplexen Streitfragen erfordern eine Beweisaufnahme im Rahmen einer ordentlichen Verhandlung und entziehen sich einer summarischen Entscheidung.",completed,8585,0,1697,1518,0.012802,10.975,2026-09-13T19:54:39.913+00:00,gv-marfKHaWD3boP28Xy6A4
gemini,gemini-3.6-flash,gemini-3.6-flash,C1423,de-lit,de-lit,30,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf Erlass eines summarischen Urteils ist abzuweisen, da die Antragsgegner eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung haben. Zwischen den Parteien bestehen streitige und klärungsbedürftige Tatsachen- und Rechtsfragen, insbesondere bezüglich der Wirksamkeit der Kündigung im Verhältnis zur beantragten Vertragsverlängerung, der konkreten Höhe etwaiger Mietrückstände sowie der Angemessenheit der geforderten täglichen Nutzungsentschädigung. Zudem bringen die Antragsgegner substantiiert Einwände hinsichtlich getätigter Investitionen, Aufrechnungsansprüche sowie der Verweigerung von Bankdaten zur Zahlungsabwicklung vor. Solche komplexen Streitfragen erfordern eine eingehende Beweisaufnahme im Rahmen einer ordentlichen Verhandlung. Die Voraussetzungen für den Erlass eines summarischen Urteils gemäß Regel 24.2 liegen somit nicht vor.",completed,8585,0,1989,1758,0.013898,11.219,2026-09-13T19:54:41.547+00:00,hP-masD-Baj_xN8PnfyayQE
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,0,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag der Klägerin auf summarisches Urteil ist abzuweisen, da die Beklagte eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung hat. Zwischen den Parteien bestehen wesentliche Tatsachen- und Rechtsstreitigkeiten, insbesondere über die Anwendbarkeit des Mietkontrollgesetzes und die damit zusammenhängende sachliche Zuständigkeit des Gerichts. Zudem werfen die Parteien streitige Fragen bezüglich des Bestehens eines gesetzlichen oder stillschweigend verlängerten Mietverhältnisses auf. Diese Fragen lassen sich nicht im summarischen Verfahren klären, sondern bedürfen einer Erorterung und Beweisaufnahme in einer Hauptverhandlung.",completed,6602,0,1295,1122,0.009808,8.051,2026-09-13T19:46:35.262+00:00,nf2mauugNKj_xN8PnfyayQE
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,1,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte hat substanziierte Einwände bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der daraus folgenden Zuständigkeit des Gerichts sowie hinsichtlich der Bedingungen und der Verlängerung des Mietverhältnisses vorgebracht. Diese Einwände werfen strittige Tatsachen- und Rechtsfragen auf, die einer eingehenden Beweisaufnahme in der Hauptverhandlung bedürfen. Folglich kann nicht festgestellt werden, dass die Beklagte keine realistische Erfolgsaussicht einer Verteidigung hat. Die Voraussetzungen nach Regel 24.2 für den Erlass eines summarischen Urteils sind somit nicht erfüllt. Der Antrag ist daher abzuweisen.",completed,6602,0,1250,1078,0.009639,7.791,2026-09-13T19:46:43.365+00:00,pf2maszPPOXQ28oPmciz8AM
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,2,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte bringt vertretbare Einwände hinsichtlich der Anwendbarkeit des Mietkontrollgesetzes sowie des rechtlichen Status und der Bedingungen des fortgeführten Mietverhältnisses vor. Diese Vorbringen werfen klärungsbedürftige Tatsachen- und Rechtsfragen auf, die einer eingehenden Prüfung in einer Verhandlung bedürfen. Die Beklagte hat somit eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung im Sinne der Regel 24.2(1)(a)(ii). Die Voraussetzungen für den Erlass eines summarischen Urteils liegen daher nicht vor.",completed,6602,0,970,813,0.008589,7.572,2026-09-13T19:46:43.369+00:00,pv2mapC3CMXQvdIP_rPf8AM
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,3,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte macht unter anderem geltend, dass das streitgegenständliche Ladenlokal unter die Bestimmungen des Mietkontrollgesetzes fällt, was die sachliche Zuständigkeit des Bezirksgerichts direkt berührt. Zudem bestehen zwischen den Parteien erhebliche Meinungsverschiedenheiten und streitige Tatsachen hinsichtlich der Verlängerung, der Wirksamkeit sowie der Beendigung des Mietverhältnisses. Diese Einwände begründen eine verhandlungsbedürftige Verteidigung und zeigen auf, dass der Beklagten eine realistische Erfolgsaussicht nicht abgesprochen werden kann. Der Antrag der Klägerin auf Erlass eines summarischen Urteils ist daher in vollem Umfang abzuweisen.",completed,6602,0,1227,1041,0.009553,8.857,2026-09-13T19:46:43.373+00:00,pv2mao6FEPG6nsEPjbf84Ac
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,4,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte hat im vorliegenden Verfahren substantiiert Einwände bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der gerichtlichen Zuständigkeit erhoben, die tatsächliche Feststellungen zur Nutzung der Immobilie zum Stichtag 31.12.1999 erfordern. Diese Klärung bedarf einer Beweisaufnahme im Rahmen einer Hauptverhandlung. Zudem bestehen behandlungsbedürftige Streitfragen hinsichtlich der Auslegung und des Fortbestands der Mietvereinbarung. Folglich kann nicht davon ausgegangen werden, dass die Beklagte keine realistische Erfolgsaussicht einer Verteidigung im Sinne von Regel 24.2(1)(a)(ii) hat. Der Antrag auf summarisches Urteil ist daher vollumfänglich abzuweisen.",completed,6602,0,1538,1347,0.010719,9.117,2026-09-13T19:46:43.377+00:00,pv2mavelGf2HxN8Pq7feqAo
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,5,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,Die Beklagte hat ein hinreichendes Vorbringen erstattet und somit eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung aufgezeigt. Insbesondere bestehen wesentliche streitige Sach- und Rechtsfragen bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der damit einhergehenden Zuständigkeit des Gerichts sowie hinsichtlich des Verlaufs und der Beendigung des Mietverhältnisses. Diese ungeklärten Fragen erfordern eine umfassende Beweisaufnahme im Rahmen einer ordentlichen Verhandlung. Der Antrag auf Erlass eines summarischen Urteils ist daher nach Regel 24.2(1) abzuweisen.,completed,6602,0,861,696,0.00818,6.237,2026-09-13T19:46:43.380+00:00,pv2maprxIpe1vdIP-4eFgQQ
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,6,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil wird abgewiesen, da die Beklagte eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargelegt hat. Zwischen den Parteien bestehen wesentliche streitige Tatsachen- und Rechtsfragen, insbesondere bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der damit zusammenhängenden Zuständigkeit des Gerichts, die vom Vermietungsstatus des Streitgegenstandes zum Stichtag (31.12.1999) abhängen. Darüber hinaus bestehen ungeklärte Tatsachenfragen hinsichtlich des Verlaufs und der Fortführung des Mietverhältnisses sowie der Beendigungsschreiben. Solche streitigen und beweiserheblichen Punkte erfordern eine eingehende Prüfung in einer Hauptverhandlung.",completed,6602,0,1533,1340,0.0107,9.374,2026-09-13T19:46:43.384+00:00,pv2mavS_EM6NxN8P2oGAiQw
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,7,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag der Klägerin auf summarisches Urteil ist abzuweisen, da die Beklagte eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung hat. Insbesondere wirft die Beklagte erhebliche tatsächliche und rechtliche Fragen bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der gerichtlichen Zuständigkeit sowie des Fortbestehens des Mietverhältnisses auf. Solche streitigen Tatsachenfragen erfordern eine eingehende Beweisaufnahme im Rahmen einer Hauptverhandlung. Da somit die Voraussetzungen nach Regel 24.2 für den Erlass eines summarischen Urteils nicht erfüllt sind, ist der Antrag abzuweisen.",completed,6602,0,1651,1480,0.011143,8.734,2026-09-13T19:46:44.934+00:00,p_2marPqHqmc3boPhNu1mQc
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,8,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte hat wesentliche Einwände bezüglich der Zuständigkeit des Bezirksgerichts erhoben, da streitig ist, ob das Mietobjekt unter das Mietkontrollgesetz fällt, was von der Klärung von Tatsachenfragen bezüglich dessen Vermietung oder Bereitstellung zur Vermietung zum 31.12.1999 abhängt. Darüber hinaus bestehen erhebliche tatsächliche Streitfragen bezüglich der genauen Bedingungen des Mietverhältnisses, dessen wirksamer Beendigung sowie einer möglichen stillschweigenden Verlängerung. Unter diesen Umständen kann nicht davon ausgegangen werden, dass die Beklagte keine realistische Erfolgsaussicht einer Verteidigung hat. Der Antrag auf summarisches Urteil ist daher abzuweisen.",completed,6602,0,1135,946,0.009208,8.18,2026-09-13T19:46:45.243+00:00,p_2mapC1NcWY3boPu9q70QY
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,9,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil ist abzuweisen, da die Beklagte eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung aufweist. Zwischen den Parteien bestehen wesentliche streitige Sach- und Rechtsfragen, insbesondere bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der daraus folgenden gerichtlichen Zuständigkeit. Darüber hinaus bedürfen der genaue Charakter des Mietverhältnisses nach Ablauf der schriftlichen Verträge, die Wirkungen der Mietzahlungen sowie die Rechtmäßigkeit der Beendigung einer Prüfung im Hauptverfahren. Unter diesen Umständen ist der Erlass eines summarischen Urteils gemäß Regel 24.2 nicht gerechtfertigt.",completed,6602,0,1274,1110,0.009729,7.897,2026-09-13T19:46:49.620+00:00,rP2mas3WDO-zvdIP_8K0mAU
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,10,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil ist abzuweisen, da die Beklagte eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargelegt hat. Zwischen den Prozessparteien bestehen erhebliche streitige Tatsachen- und Rechtsfragen, insbesondere bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der daraus folgenden sachlichen Zuständigkeit des Gerichts. Zudem bedürfen die genauen Bedingungen des Mietverhältnisses sowie die Wirksamkeit der erfolgten Mitteilungen und Verlängerungen einer Beweisaufnahme in einer Hauptverhandlung. Die Voraussetzungen von Regel 24.2(1) für den Erlass eines summarischen Urteils sind somit nicht erfüllt.",completed,6602,0,1201,1025,0.009455,7.276,2026-09-13T19:46:50.987+00:00,rf2matzeIb6avdIP4NHb6Qw
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,11,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil ist abzuweisen, da die Beklagte verteidigbare Sach- und Rechtsfragen aufgeworfen hat, die ihr eine realistische Erfolgsaussicht einräumen. Insbesondere die Frage, ob die Immobilie unter das Mietkontrollgesetz fällt und damit die sachliche Zuständigkeit des Gerichts berührt ist, erfordert eine eingehende tatsächliche Feststellung. Darüber hinaus bestehen wesentliche Streitfragen hinsichtlich der Rechtsnatur des Mietverhältnisses nach Ablauf der schriftlichen Vereinbarung und einer etwaigen stillschweigenden Verlängerung. Solche komplexen Tatsachen- und Rechtsfragen eignen sich nicht für eine summarische Entscheidung ohne Verhandlung.",completed,6602,0,1066,888,0.008949,7.116,2026-09-13T19:46:51.161+00:00,rf2maoHiLL6avdIP4NHb6Qw
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,12,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte hat wesentliche Einwendungen erhoben, die insbesondere die Anwendbarkeit des Mietkontrollgesetzes, die Zuständigkeit des Gerichts sowie das Bestehen und die Bedingungen des Mietverhältnisses betreffen. Diese Streitfragen erfordern eine eingehende Klärung im Rahmen einer Verhandlung. Folglich kann nicht davon ausgegangen werden, dass die Beklagte keine realistische Erfolgsaussicht einer Verteidigung hat. Der Antrag auf Erlass eines summarischen Urteils ist daher abzuweisen.",completed,6602,0,1280,1140,0.009751,8.738,2026-09-13T19:46:52.233+00:00,rv2matj_L_6tkdUPrZbPkAk
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,13,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte hat ein verteidigungsfähiges Vorbringen bezüglich der Anwendbarkeit des Mietkontrollgesetzes sowie des Bestehens und der Beendigung des Mietverhältnisses dargelegt. Damit werden wesentliche Tatsachen- und Rechtsfragen aufgeworfen, die unter anderem die sachliche Zuständigkeit des Bezirksgerichts betreffen. Der Beklagten kann daher keine realistische Erfolgsaussicht einer Verteidigung abgesprochen werden. Folglich sind die Voraussetzungen für den Erlass eines summarischen Urteils gemäß Regel 24.2(1) nicht erfüllt. Der Antrag ist somit abzuweisen.",completed,6602,0,1270,1107,0.009714,8.048,2026-09-13T19:46:52.540+00:00,r_2mavq6Bfqo28oPyJWw-Qo
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,14,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil ist abzuweisen, da die Beklagte Tatsachen und Rechtspunkte vorgebracht hat, die ihr eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung verleihen. Insbesondere besteht ein wesentlicher Streit über die Anwendbarkeit des Mietkontrollgesetzes und damit über die gerichtliche Zuständigkeit sowie über die Auslegung und Fortwirkung des Mietverhältnisses. Diese streitigen Tatsachen- und Rechtsfragen erfordern eine eingehende Beweisaufnahme in einer Hauptverhandlung. Unter diesen Umständen sind die Voraussetzungen nach Regel 24.2 für den Erlass eines summarischen Urteils nicht erfüllt.",completed,6602,0,982,821,0.008634,6.326,2026-09-13T19:46:52.793+00:00,r_2marHhFLjyvdIP4aW5mAg
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,15,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Die Beklagte hat begründete Einwände vorgebracht, insbesondere bezüglich der Anwendbarkeit des Mietkontrollgesetzes und der damit verbundenen gerichtlichen Zuständigkeit sowie des Bestehens eines fortlaufenden Mietverhältnisses. Diese Streitfragen beinhalten tatsächliche und rechtliche Punkte, die im Rahmen einer ordentlichen Verhandlung geklärt werden müssen. Die Beklagte weist somit eine realistische Erfolgsaussicht einer Verteidigung auf. Folglich sind die Voraussetzungen für den Erlass eines summarischen Urteils gemäß Teil 24 nicht erfüllt.",completed,6602,0,976,825,0.008611,6.622,2026-09-13T19:46:53.426+00:00,r_2masmLPI-nnsEPzIyN-As
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,16,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil ist abzuweisen, da die Beklagte eine realistische Erfolgsaussicht einer Verteidigung dargetan hat. Die Beklagte erhebt substanziierte Einwendungen hinsichtlich der sachlichen Zuständigkeit des Gerichts und der möglichen Anwendbarkeit des Mietkontrollgesetzes, was eine genaue tatsächliche Feststellung des Status der Immobilie erfordert. Zudem bestehen streitige Tatsachen- und Rechtsfragen bezüglich der Verlängerung und des Fortbestands des Mietverhältnisses. Solche Fragen lassen sich nicht ohne eine vollständige Beweisaufnahme in einer Hauptverhandlung entscheiden.",completed,6602,0,1092,928,0.009047,6.281,2026-09-13T19:46:53.714+00:00,sP2mao3REY6Q3boPzM6M-QY
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,17,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil ist abzuweisen, da die Beklagte substantielle Tatsachen und Rechtspunkte vorgebracht hat, die ihr eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung verleihen. Insbesondere bestehen erhebliche und streitige Fragen bezüglich der Anwendbarkeit des Mietkontrollgesetzes und damit der Zuständigkeit des Gerichts sowie bezüglich der Fortdauer oder wirksamen Beendigung des Mietverhältnisses. Diese strittigen Tatsachen- und Rechtsfragen lassen sich nicht im summarischen Verfahren klären, sondern erfordern eine umfassende Prüfung im Rahmen einer Hauptverhandlung. Die Voraussetzungen des Teils 24.2 der Zivilprozessregeln für den Erlass eines summarischen Urteils liegen somit nicht vor.",completed,6602,0,1384,1189,0.010141,7.632,2026-09-13T19:46:57.562+00:00,tP2maouAB_ilxN8P77nf8Ao
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,18,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf Erlass eines summarischen Urteils ist abzuweisen, da die Beklagte eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung dargelegt hat. Die Beklagte bringt erhebliche Tatsachen- und Rechtsfragen vor, insbesondere hinsichtlich der Anwendbarkeit des Mietkontrollgesetzes und der daraus folgenden Zuständigkeit des Gerichts. Zudem bestehen streitige Fragen bezüglich des Charakters und der Fortentwicklung der Mietbeziehung zwischen den Parteien. Diese Fragen erfordern eine vollständige Beweisaufnahme und können nicht im Wege des summarischen Verfahrens entschieden werden.",completed,6602,0,1481,1325,0.010505,8.084,2026-09-13T19:46:58.267+00:00,tP2mavS8Mvqo28oPyJWw-Qo
gemini,gemini-3.6-flash,gemini-3.6-flash,C1460,de-lit,de-lit,19,False,ok,3,dismissed,1,real prospect of success,de,as_asked,True,"Der Antrag auf summarisches Urteil ist abzuweisen, da die Beklagte eine realistische Erfolgsaussicht hinsichtlich ihrer Verteidigung aufweist. Die Beklagte bringt substantielle Einwände bezüglich der Anwendbarkeit des Mietkontrollgesetzes vor, welche die gerichtliche Zuständigkeit des Bezirksgerichts unmittelbar berühren. Zudem bestehen streitige Tatsachen- und Rechtsfragen hinsichtlich des Verlaufs, der Verlängerung sowie der Beendigung des Mietverhältnisses. Da die Verteidigung der Beklagten somit nicht als aussichtslos angesehen werden kann, sind die Voraussetzungen nach Regel 24.2 für den Erlass eines summarischen Urteils nicht erfüllt.",completed,6602,0,1760,1582,0.011551,9.721,2026-09-13T19:46:58.280+00:00,tP2maru_MqiPxN8PjJbBqAs
