configuration,model requested,model returned,case,arm,prompt language,draw,replacement,status,outcome,outcome in words,ground,ground in words,reply language,field names,fields in order,reasoning,finish,input tokens,cached tokens,output tokens,reasoning tokens,cost (USD),seconds,started (UTC),response id
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,16,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι προβάλλουν ουσιώδεις αμφισβητήσεις γεγονότων και νομικών ζητημάτων που συνιστούν συζητήσιμη υπεράσπιση. Ειδικότερα, εγείρονται σοβαρά ζητήματα ως προς τη νομιμότητα της μετεγγραφής του ακινήτου δυνάμει του Ν.9/1965, η οποία αποτελεί αντικείμενο εκκρεμούσας παράλληλης αγωγής. Επιπλέον, υφίσταται αμφισβήτηση σχετικά με την εμπλοκή της Εναγόμενης 3, την ύπαρξη παράνομης επέμβασης και τον υπολογισμό των αιτούμενων ενδιάμεσων οφελών. Συνεπώς, οι Εναγόμενοι επιδεικνύουν πραγματική προοπτική επιτυχίας της υπεράσπισής τους, καθιστώντας αναγκαία την εκδίκαση της υπόθεσης σε δίκη.",completed,7246,0,1542,1269,0.011217,11.401,2026-09-13T23:07:37.337+00:00,uSynar6lI8f5xN8PmZKj4Ak
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,17,False,ok,2,granted in part,1,real prospect of success,el,as_asked,True,"Η Ενάγουσα είναι εγγεγραμμένη ιδιοκτήτρια του επίδικου ακινήτου δυνάμει του Ν.9/1965, με αποτέλεσμα οι Εναγόμενοι 1 και 2, ως πρώην ιδιοκτήτες, να μην έχουν πραγματική προοπτική επιτυχούς υπεράσπισης ως προς το αίτημα ανάκτησης κατοχής. Αντίθετα, η Εναγόμενη 3 αμφισβητεί αιτιολογημένα την οποιαδήποτε εμπλοκή ή επέμβαση στο ακίνητο, προβάλλοντας ισχυρισμούς που εγείρουν δικάσιμο θέμα. Παράλληλα, τα αιτήματα για αποζημιώσεις και ενδιάμεσα οφέλη αφορούν αμφισβητούμενα πραγματικά γεγονότα που απαιτούν προσαγωγή μαρτυρίας στη δίκη. Συνεπώς, η αίτηση εγκρίνεται εν μέρει, ήτοι μόνο για την έκδοση διατάγματος ανάκτησης κατοχής εναντίον των Εναγομένων 1 και 2.",completed,7246,0,3241,2952,0.017588,17.707,2026-09-13T23:07:40.910+00:00,vSynaoKwB_TqkdUP1MGcgQ4
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,18,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι προβάλλουν αμφισβητούμενα πραγματικά και νομικά ζητήματα, όπως η νομιμότητα της διαδικασίας μετεγγραφής του ακινήτου δυνάμει του Ν.9/1965 η οποία προσβάλλεται σε εκκρεμούσα παράλληλη αγωγή, η αμφισβήτηση της παράνομης επέμβασης και η ιδιότητα/ευθύνη της Εναγόμενης 3. Επιπλέον, υφίσταται ουσιαστική διαφωνία ως προς τα ισχυριζόμενα ενδιάμεσα οφέλη και τη χρήση του ακινήτου. Τα ζητήματα αυτά καταδεικνύουν ότι οι Εναγόμενοι έχουν πραγματική προοπτική επιτυχούς υπεράσπισης και δεν είναι δυνατόν να αποφασιστούν χωρίς τη διεξαγωγή δίκης. Συνεπώς, η αίτηση για έκδοση συνοπτικής απόφασης δεν πληροί τις προϋποθέσεις του Μέρους 24 και πρέπει να απορριφθεί.",completed,7246,0,1290,1002,0.010272,8.697,2026-09-13T23:07:41.906+00:00,viynao_6Bq3jvdIPw7760AY
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,19,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Από το ενώπιον του Δικαστηρίου υλικό προκύπτει ότι οι Εναγόμενοι προβάλλουν ουσιαστικούς ισχυρισμούς που εγείρουν σοβαρά δικάσιμα θέματα. Συγκεκριμένα, υφίσταται αμφισβήτηση ως προς την εμπλοκή και την ταυτότητα της Εναγόμενης 3, την ύπαρξη και την έκταση της κατ' ισχυρισμόν παράνομης επέμβασης, καθώς και το ύψος των αξιούμενων ενδιάμεσων οφελών. Επιπλέον, εκκρεμεί αμφισβήτηση της νομιμότητας της μετεγγραφής του επίδικου ακινήτου σε παράλληλη διαδικασία. Συνεπώς, οι Εναγόμενοι έχουν πραγματική προοπτική επιτυχούς υπεράσπισης, γεγονός που επιβάλλει την εκδίκαση της υπόθεσης στο πλαίσιο δίκης.",completed,7246,0,2146,1877,0.013482,12.193,2026-09-13T23:07:42.057+00:00,viynaoLtDq2ivdIPzOykgQQ
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,20,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι εγείρουν ουσιώδη δικάσιμα ζητήματα σχετικά με την ταυτότητα και τη συσχέτιση της Εναγόμενης 3 με το επίδικο ακίνητο, την αμφισβήτηση της νομιμότητας της μετεγγραφής του ακινήτου στο πλαίσιο εκκρεμούσας παράλληλης αγωγής, καθώς και την ύπαρξη και την έκταση της ισχυριζόμενης επέμβασης. Επιπλέον, προβάλλονται προδικαστικές ενστάσεις που αφορούν καταχρηστικότητα και μη καταβολή εξόδων προηγούμενης αποσυρθείσας αγωγής. Υπό αυτές τις συνθήκες, οι Εναγόμενοι προβάλλουν υπεράσπιση με πραγματική προοπτική επιτυχίας που απαιτεί την πλήρη εκδίκαση της υπόθεσης σε δίκη.",completed,7246,0,1114,859,0.009612,7.65,2026-09-13T23:07:42.294+00:00,viynasL5HbLT28oPks2O6QE
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,21,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι προβάλλουν ουσιαστικούς αμφισβητούμενους ισχυρισμούς που αφορούν την επικαλούμενη παράνομη επέμβαση, τη φύση και χρήση του ακινήτου, καθώς και την πλήρη έλλειψη εμπλοκής της Εναγόμενης 3. Επιπλέον, η αξίωση για ενδιάμεσα οφέλη και αποζημιώσεις συνιστά μη εκκαθαρισμένο ποσό που απαιτεί προσαγωγή μαρτυρίας και ουσιαστική εκδίκαση. Παράλληλα, εγείρονται ζητήματα ως προς τη νομιμότητα της μετεγγραφής του ακινήτου που αποτελούν αντικείμενο παράλληλης εκκρεμούσας αγωγής. Συνεπώς, προκύπτει ότι οι Εναγόμενοι διαθέτουν πραγματική προοπτική επιτυχούς υπεράσπισης.",completed,7246,0,2010,1756,0.012972,10.736,2026-09-13T23:07:45.552+00:00,wSynavX9MLqF3boPgK7U-QY
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,22,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι προβάλλουν ουσιώδεις αμφισβητήσεις γεγονότων και νομικών ζητημάτων, όπως τη νομική εμπλοκή και ευθύνη της Εναγόμενης 3, την ύπαρξη και έκταση της ισχυριζόμενης παράνομης επέμβασης, καθώς και το ύψος των ενδιάμεσων οφελών. Επιπλέον, εγείρονται σοβαρά ζητήματα αμφισβήτησης της εγκυρότητας της μετεγγραφής του ακινήτου και ισχυρισμοί περί κατάχρησης της διαδικασίας. Τα ζητήματα αυτά συνιστούν εγείροντα δικάσιμα θέματα τα οποία υποδεικνύουν ότι οι Καθ' ων η Αίτηση έχουν πραγματική προοπτική επιτυχούς υπεράσπισης. Ως εκ τούτου, η υπόθεση δεν προσφέρεται για συνοπτική απόφαση και πρέπει να προχωρήσει σε δίκη.",completed,7246,0,1805,1530,0.012203,11.348,2026-09-13T23:07:46.295+00:00,wiynatPHIOW8vdIPndXk0A0
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,23,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι εγείρουν ουσιώδεις αμφισβητήσεις γεγονότων, περιλαμβανομένης της μη εμπλοκής της Εναγόμενης 3 στην επικαλούμενη επέμβαση, καθώς και αμφισβητήσεις ως προς τη νομιμότητα της διαδικασίας μετεγγραφής και τον υπολογισμό των αξιουμενων αποζημιώσεων/ενδιάμεσων οφελών. Τα ζητήματα αυτά συνιστούν δικάσιμα θέματα τα οποία δεν είναι δυνατόν να επιλυθούν στο στάδιο της συνοπτικής διαδικασίας χωρίς τη διεξαγωγή δίκης και την αξιολόγηση της μαρτυρίας. Συνεπώς, προκύπτει ότι οι Εναγόμενοι διαθέτουν πραγματική προοπτική επιτυχούς υπεράσπισης επί των επίδικων ζητημάτων. Ως εκ τούτου, δεν πληρούνται οι προϋποθέσεις του Μέρους 24 για την έκδοση συνοπτικής απόφασης.",completed,7246,0,1783,1503,0.012121,10.903,2026-09-13T23:07:46.549+00:00,wiynasfCL_qo28oPyJWw-Qo
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,24,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι προβάλλουν ουσιώδη αμφισβητούμενα πραγματικά και νομικά ζητήματα, μεταξύ των οποίων την απουσία εμπλοκής της Εναγόμενης 3, την αμφισβήτηση της συνδρομής παράνομης επέμβασης και τον μη αποδεδειγμένο υπολογισμό των αιτούμενων ενδιάμεσων οφελών και ζημιών. Επιπλέον, εγείρονται ισχυρισμοί περί καταχρηστικότητας της διαδικασίας λόγω μη καταβολής εξόδων προηγούμενης αποσυρθείσας αγωγής και εκκρεμότητας παράλληλης αγωγής. Υπό τις συνθήκες αυτές, οι Καθ’ ων η Αίτηση διαθέτουν πραγματική προοπτική επιτυχούς υπεράσπισης και προκύπτουν δικάσιμα θέματα που απαιτούν διεξαγωγή δίκης. Συνεπώς, δεν πληρούνται οι προϋποθέσεις του Κανονισμού 24.2 και η αίτηση για συνοπτική απόφαση πρέπει να απορριφθεί.",completed,7246,0,1729,1428,0.011918,9.849,2026-09-13T23:07:48.744+00:00,xCynaraDO76avdIP4NHb6Qw
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,25,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι εγείρουν ουσιώδεις αμφισβητήσεις σχετικά με τα πραγματικά γεγονότα της ισχυριζόμενης παράνομης επέμβασης, την εμπλοκή της Εναγόμενης 3, καθώς και τη νομιμότητα της μετεγγραφής του επίδικου ακινήτου. Επιπρόσθετα, οι αξιώσεις για ενδιάμεσα οφέλη και αποζημιώσεις συνιστούν ζητήματα που απαιτούν την προσαγωγή και αξιολόγηση μαρτυρίας. Με βάση το ενώπιον του Δικαστηρίου υλικό, προκύπτουν δικάσιμα θέματα τα οποία δεν δύνανται να αποφασιστούν στα πλαίσια συνοπτικής διαδικασίας. Ως εκ τούτου, οι Εναγόμενοι επιδεικνύουν ότι έχουν πραγματική προοπτική επιτυχούς υπεράσπισης της απαίτησης. Συνεπώς, η αίτηση της Ενάγουσας για έκδοση συνοπτικής απόφασης πρέπει να απορριφθεί.",completed,7246,0,2244,1956,0.01385,12.437,2026-09-13T23:07:49.950+00:00,xiynapuzCMKb28oPmqLWsAI
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,26,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι εγείρουν ουσιώδεις αμφισβητήσεις γεγονότων αναφορικά με την ύπαρξη και την έκταση της ισχυριζόμενης παράνομης επέμβασης, την εμπλοκή και ευθύνη της Εναγόμενης 3, καθώς και το ύψος των αιτούμενων ενδιάμεσων οφελών και αποζημιώσεων. Επιπλέον, προβάλλουν υπερασπιστικούς ισχυρισμούς που άπτονται της νομιμότητας της διαδικασίας μετεγγραφής και της εκκρεμοδικίας παράλληλης διαδικασίας. Συνεπώς, προκύπτει ότι οι Εναγόμενοι έχουν πραγματική προοπτική επιτυχούς υπεράσπισης επί της απαίτησης, καθιστώντας αναγκαία την εκδίκαση της υπόθεσης στο πλαίσιο πλήρους δίκης.",completed,7246,0,1416,1162,0.010745,8.11,2026-09-13T23:07:50.610+00:00,xiynarOBM7ejkdUP3q62oAI
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,27,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Το δικαστήριο θα απορρίψει την αίτηση για συνοπτική απόφαση καθότι οι Εναγόμενοι προβάλλουν ουσιώδη δικάσιμα θέματα που χρήζουν προφορικής μαρτυρίας και εξέτασης στη δίκη. Ειδικότερα, εγείρονται σοβαρές αμφισβητήσεις ως προς τη νομιμότητα της μετεγγραφής του ακινήτου η οποία προσβάλλεται σε παράλληλη εκκρεμούσα αγωγή, ενώ αμφισβητείται η ιδιότητα της Εναγόμενης 3 και η ύπαρξη παράνομης επέμβασης. Επιπλέον, το αίτημα για ενδιάμεσα οφέλη και αποζημιώσεις συνιστά μη εκκαθαρισμένο ποσό που απαιτεί απόδειξη. Συνεπώς, οι Καθ’ ων η Αίτηση έχουν πραγματική προοπτική επιτυχούς υπεράσπισης.",completed,7246,0,1262,1000,0.010167,7.325,2026-09-13T23:07:54.252+00:00,yiynaqH3HOqEvdIPrZrriAQ
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,28,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι προβάλλουν ουσιώδεις ισχυρισμούς που αμφισβητούν τη νομιμότητα της μεταβίβασης του επίδικου ακινήτου δυνάμει του Ν.9/1965, ζήτημα που αποτελεί αντικείμενο εκκρεμούσας παράλληλης αγωγής. Παράλληλα, υφίσταται ουσιαστική αμφισβήτηση επί των πραγματικών γεγονότων σχετικά με την ύπαρξη παράνομης επέμβασης, την εμπλοκή της Εναγόμενης 3, καθώς και την αξίωση για ενδιάμεσα οφέλη και ζημιές. Επιπλέον, εγείρονται προδικαστικά ζητήματα καταχρηστικότητας της αγωγής λόγω μη καταβολής εξόδων προγενέστερης διαδικασίας. Συνεπώς, οι Καθ' ων η Αίτηση προβάλλουν συζητήσιμη υπεράσπιση με πραγματική προοπτική επιτυχίας, η οποία επιβάλλει τη διάγνωση των θεμάτων στο πλαίσιο πλήρους δίκης.",completed,7246,0,1559,1253,0.011281,8.469,2026-09-13T23:07:56.296+00:00,zCynapevIfCd3boPvY-C8Ao
gemini,gemini-3.6-flash,gemini-3.6-flash,C1195,gr,el,29,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Οι Εναγόμενοι προβάλλουν ουσιαστικούς ισχυρισμούς και εγείρουν σοβαρά δικάσιμα θέματα, όπως την αμφισβήτηση της νομιμότητας της μετεγγραφής του ακινήτου που εκκρεμεί σε παράλληλη αγωγή, την εσφαλμένη συμπερίληψη και έλλειψη εμπλοκής της Εναγόμενης 3, καθώς και ουσιώδεις αμφισβητήσεις σχετικά με την κατοχή, την επέμβαση και τις κατ' ισχυρισμόν ζημίες. Συνεπώς, προκύπτει ότι οι Καθ' ων η Αίτηση έχουν πραγματική προοπτική επιτυχούς υπεράσπισης της απαίτησης. Υπό τις συνθήκες αυτές, δεν πληρούνται οι σωρευτικές προϋποθέσεις του Κανονισμού 24.2 για την έκδοση συνοπτικής απόφασης. Ως εκ τούτου, η αίτηση πρέπει να απορριφθεί ώστε τα επίδικα ζητήματα να εκδικαστούν στο πλαίσιο της δίκης.",completed,7246,0,1675,1375,0.011716,9.347,2026-09-13T23:07:57.459+00:00,zSynav-zKJXlxN8Pl4LsWA
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,0,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Η αίτηση για έκδοση συνοπτικής απόφασης θα απορριφθεί διότι ο Καθ' ου η αίτηση προβάλλει συζητήσιμη υπεράσπιση. Συγκεκριμένα, υφίσταται ουσιώδης διαφωνία ως προς τη δικαιοδοσία του Δικαστηρίου, καθώς ο Καθ' ου η αίτηση προσκομίζει επίσημο έγγραφο του Κτηματολογίου που δείχνει ως έτος ανέγερσης το 1998, εγείροντας ζήτημα αρμοδιότητας του Δικαστηρίου Ελέγχου Ενοικιάσεων. Επιπλέον, υφίστανται αμφισβητούμενα πραγματικά γεγονότα ως προς τη φύση της συμφωνίας ενοικίασης και το ύψος των ενδιάμεσων οφελών. Τα ζητήματα αυτά δεν μπορούν να αποφασιστούν στο στάδιο αυτό χωρίς τη διεξαγωγή δίκης. Συνεπώς, ο Καθ' ου η αίτηση έχει πραγματική προοπτική επιτυχούς υπεράσπισης.",completed,5844,0,1834,1542,0.01126,9.29,2026-09-13T23:03:25.207+00:00,vSunaobGG52Y3boPisKfyQo
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,1,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος εγείρει προδικαστική ένσταση σχετικά με την καθ' ύλην δικαιοδοσία του Δικαστηρίου, προσκομίζοντας έγγραφο του Κτηματολογίου που φέρει ως έτος ανέγερσης του ακινήτου το 1998, ισχυριζόμενος ότι εμπίπτει στις διατάξεις του Περί Ενοικιοστασίου Νόμου. Η διαφωνία ως προς το έτος ανέγερσης του ακινήτου και το εφαρμοστέο νομικό καθεστώς συνιστά ουσιώδη αμφισβήτηση γεγονότων και δικαίου. Συνεπώς, ο καθ' ου η αίτηση προβάλλει συζητήσιμη υπεράσπιση και έχει πραγματική προοπτική επιτυχίας. Ως εκ τούτου, δεν πληρούνται οι προϋποθέσεις του Κανονισμού 24.2 για την έκδοση συνοπτικής απόφασης και η αίτηση πρέπει να απορριφθεί.",completed,5844,0,1546,1273,0.010181,7.993,2026-09-13T23:04:01.149+00:00,4Sunat7RFLO7vdIPvLz9iAQ
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,2,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο καθ' ου η αίτηση ήγειρε ουσιαστική υπεράσπιση, αμφισβητώντας τη καθ' ύλην δικαιοδοσία του Επαρχιακού Δικαστηρίου με την προσκόμιση επισήμου εγγράφου του Κτηματολογίου που φέρει ως έτος ανέγερσης του ακινήτου το 1998. Παράλληλα, προβάλλονται αμφισβητούμενοι ισχυρισμοί ως προς την ανανέωση της ενοικίασης, την καταβολή ενοικίων και τις γενομένες φθορές. Τα ζητήματα αυτά συνιστούν υπεράσπιση με πραγματική προοπτική επιτυχίας που απαιτεί τη διεξαγωγή δίκης. Συνεπώς, δεν πληρούνται οι προϋποθέσεις του Μέρους 24 για την έκδοση συνοπτικής απόφασης.",completed,5844,0,1226,978,0.008981,6.419,2026-09-13T23:04:04.188+00:00,5CunareaGYaZ3boPocem-A4
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,3,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος εγείρει προδικαστική ένσταση καθ' ύλην αρμοδιότητας, προσκομίζοντας στοιχεία του Κτηματολογίου που δείχνουν έτος ανέγερσης το 1998 και υπαγωγή στο Δικαστήριο Ελέγχου Ενοικιάσεων. Η διαφορά ως προς το έτος ανέγερσης και τη δικαιοδοσία συνιστά ουσιώδες επίδικο ζήτημα που δεν μπορεί να αποφασιστεί στα πλαίσια συνοπτικής διαδικασίας. Επιπλέον, υφίστανται αμφισβητούμενα γεγονότα αναφορικά με τη συμφωνία ενοικίασης και την αξίωση για ενδιάμεσα οφέλη. Ως εκ τούτου, ο Εναγόμενος έχει πραγματική προοπτική επιτυχούς υπεράσπισης της απαίτησης. Συνεπώς, η αίτηση για έκδοση συνοπτικής απόφασης πρέπει να απορριφθεί.",completed,5844,0,1728,1461,0.010863,8.979,2026-09-13T23:04:06.449+00:00,5iunauawKbHSxN8Plfrr8Qs
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,4,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος εγείρει προδικαστική ένσταση δικαιοδοσίας, ισχυριζόμενος ότι το επίδικο υποστατικό ανεγέρθηκε το 1998 και εμπίπτει στις διατάξεις του Περί Ενοικιοστασίου Νόμου, προσκομίζοντας σχετικό έγγραφο του Κτηματολογίου. Η αμφισβήτηση του χρόνου ανέγερσης και του νομικού καθεστώτος της ενοικίασης δημιουργεί ουσιαστικό, συζητήσιμο ζήτημα που επηρεάζει τη δικαιοδοσία του Επαρχιακού Δικαστηρίου. Ως εκ τούτου, ο Καθ' ου η Αίτηση έχει πραγματική προοπτική επιτυχίας στην υπεράσπισή του. Συνεπώς, η αίτηση για συνοπτική απόφαση δεν μπορεί να επιτύχει.",completed,5844,0,1516,1271,0.010068,10.29,2026-09-13T23:04:07.838+00:00,6CunavSzA7jyvdIP4aW5mAg
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,5,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο καθ’ ου η αίτηση εγείρει ουσιώδη υπεράσπιση σχετικά με την καθ' ύλην δικαιοδοσία του Δικαστηρίου, προσκομίζοντας έγγραφο του Κτηματολογίου που δείχνει ως έτος ανέγερσης του ακινήτου το 1998, γεγονός που υπάγει τη διαφορά στη δικαιοδοσία του Δικαστηρίου Ελέγχου Ενοικιάσεων. Επιπλέον, υφίσταται αμφισβήτηση ως προς τα πραγματικά γεγονότα της σύμβασης, τον τρόπο ανανέωσής της και τα οφειλόμενα ποσά. Τα στοιχεία αυτά καταδεικνύουν ότι ο εναγόμενος έχει πραγματική προοπτική επιτυχούς υπεράσπισης της απαίτησης. Συνεπώς, η αίτηση για συνοπτική απόφαση δεν μπορεί να επιτύχει.",completed,5844,0,1545,1296,0.010177,8.153,2026-09-13T23:04:07.870+00:00,6Cunao-8B5SzvdIPuZq2KA
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,6,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος εγείρει ουσιώδη προδικαστική ένσταση σχετικά με την καθ' ύλην αρμοδιότητα του Δικαστηρίου, προσκομίζοντας στοιχεία από το Κτηματολόγιο που δείχνουν έτος ανέγερσης το 1998, γεγονός που καθιστά πιθανή την εφαρμογή του Περί Ενοικιοστασίου Νόμου. Παράλληλα, υφίσταται πραγματική αμφισβήτηση γεγονότων αναφορικά με τον τρόπο ανανέωσης της συμφωνίας ενοικίασης, τις επιδόσεις των επιστολών και τα οφειλόμενα ποσά. Τα ζητήματα αυτά συνιστούν συζητήσιμη υπεράσπιση και καταδεικνύουν ότι ο Εναγόμενος έχει πραγματική προοπτική επιτυχίας. Ως εκ τούτου, η υπόθεση δεν είναι κατάλληλη για συνοπτική διακρίβωση χωρίς διεξαγωγή δίκης.",completed,5844,0,1726,1451,0.010856,9.309,2026-09-13T23:04:08.521+00:00,6CunapvmLNWCxN8P5a2DsAs
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,7,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος εγείρει ουσιώδη υπεράσπιση αμφισβητώντας τη δικαιοδοσία του Επαρχιακού Δικαστηρίου, προσκομίζοντας πιστοποιητικό του Κτηματολογίου σύμφωνα με το οποίο το ακίνητο ανεγέρθηκε το 1998. Παράλληλα, προβάλλονται αμφισβητούμενα πραγματικά και νομικά γεγονότα σχετικά με τη φύση της ενοικίασης, την ανανέωσή της και τα οφειλόμενα ποσά. Τα στοιχεία αυτά καταδεικνύουν ότι ο Καθ' ου η Αίτηση έχει πραγματική προοπτική επιτυχούς υπεράσπισης της απαίτησης. Συνεπώς, δεν πληρούνται οι προϋποθέσεις του Μέρους 24 για την έκδοση συνοπτικής απόφασης.",completed,5844,0,1465,1222,0.009877,7.474,2026-09-13T23:04:09.144+00:00,6Sunap6LFtWCxN8P5a2DsAs
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,8,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος εγείρει ουσιώδες ζήτημα καθ' ύλην δικαιοδοσίας του Δικαστηρίου, προσκομίζοντας στοιχεία από το Κτηματολόγιο ότι το ακίνητο ανεγέρθηκε το 1998, γεγονός που ενδέχεται να υπάγει την υπόθεση στη δικαιοδοσία του Δικαστηρίου Ελέγχου Ενοικιάσεων. Επιπλέον, υφίστανται αμφισβητούμενα πραγματικά γεγονότα σχετικά με τη φύση της ενοικίασης, τους όρους ανανέωσής της και τα αιτούμενα ενδιάμεσα οφέλη. Τα ζητήματα αυτά δεν μπορούν να αποφασιστούν στα πλαίσια συνοπτικής διαδικασίας. Συνεπώς, ο Καθ' ου η Αίτηση καταδεικνύει ότι έχει πραγματική προοπτική επιτυχίας στην υπεράσπισή του.",completed,5844,0,1411,1159,0.009674,8.008,2026-09-13T23:04:09.154+00:00,6SunavmBFv2HxN8Pq7feqAo
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,9,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος/Καθ' ου η Αίτηση εγείρει ουσιαστικό ζήτημα καθ' ύλην αρμοδιότητας του Δικαστηρίου, προσκομίζοντας στοιχεία από το Κτηματολόγιο που δείχνουν ότι το ακίνητο ανεγέρθηκε το 1998, εισηγούμενος την υπαγωγή της υπόθεσης στη δικαιοδοσία του Δικαστηρίου Ελέγχου Ενοικιάσεων. Επιπλέον, υφίστανται ουσιώδεις αμφισβητήσεις γεγονότων ως προς τους όρους ανανέωσης της ενοικίασης και τα αιτούμενα ποσά. Τα ζητήματα αυτά θεμελιώνουν πραγματική προοπτική επιτυχούς υπεράσπισης που επιβάλλει τη διαπίστωσή τους στο πλαίσιο πλήρους δίκης. Συνεπώς, η αίτηση για έκδοση συνοπτικής απόφασης δεν μπορεί να επιτύχει.",completed,5844,0,1269,1001,0.009142,6.934,2026-09-13T23:04:10.610+00:00,6iunaprWMraQnsEPxO2O6QU
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,10,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο εναγόμενος προβάλλει ουσιώδη ισχυρισμό, υποστηριζόμενο από επίσημο έγγραφο του Κτηματολογίου, ότι το επίδικο ακίνητο ανεγέρθηκε το έτος 1998, εγείροντας έτσι συζητήσιμο ζήτημα καθ' ύλην αρμοδιότητας υπέρ του Δικαστηρίου Ελέγχου Ενοικιάσεων. Περαιτέρω, υφίστανται αμφισβητούμενα πραγματικά γεγονότα ως προς τη μορφή της σύμβασης, τις επικαλούμενες οφειλές και τον καθορισμό των ενδιάμεσων οφελών. Τα στοιχεία αυτά καταδεικνύουν ότι ο εναγόμενος έχει πραγματική προοπτική επιτυχούς υπεράσπισης επί της ουσίας και της δικαιοδοσίας. Συνεπώς, δεν πληρούνται οι προϋποθέσεις του κανονισμού 24.2 για την έκδοση συνοπτικής απόφασης.",completed,5844,0,1319,1039,0.009329,6.711,2026-09-13T23:04:12.953+00:00,7Sunape1CqOwxN8P-NGaoAE
gemini,gemini-3.6-flash,gemini-3.6-flash,C1292,gr,el,11,False,ok,3,dismissed,1,real prospect of success,el,as_asked,True,"Ο Εναγόμενος εγείρει υπεράσπιση περί έλλειψης καθ' ύλην αρμοδιότητας του Επαρχιακού Δικαστηρίου, προσκομίζοντας έγγραφο του Κτηματολογίου σύμφωνα με το οποίο το ακίνητο ανεγέρθηκε το 1998. Ο ισχυρισμός αυτός δημιουργεί ουσιώδες αμφισβητούμενο γεγονός σε σχέση με τη δικαιοδοσία του Δικαστηρίου Ελέγχου Ενοικιάσεων έναντι του Επαρχιακού Δικαστηρίου. Ως εκ τούτου, ο Εναγόμενος έχει πραγματική προοπτική επιτυχούς υπεράσπισης επί του ζητήματος αυτού. Κατά συνέπεια, δεν πληρούνται οι προϋποθέσεις του Κανονισμού 24.2 για την έκδοση συνοπτικής απόφασης. Η αίτηση πρέπει να απορριφθεί.",completed,5844,0,1541,1285,0.010162,8.288,2026-09-13T23:04:15.430+00:00,7yunareJJtnbxs0PzK3_8AM
